contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
control_vs_dark_light,GO:0005576,extracellular region,CC,11,43,494,5718,3.71,2.96,0.0008006641408492,0.0072059772676431,"FGSG_00060,FGSG_00062,FGSG_02314,FGSG_02342,FGSG_03379,FGSG_03457,FGSG_03591,FGSG_07741,FGSG_09291,FGSG_11487,FGSG_12548"
low_light_vs_dark_light,GO:0055114,obsolete oxidation-reduction process,BP,106,951,272,6052,42.74,2.48,1.4372010931922001e-21,4.88648371685348e-20,"FGSG_00066,FGSG_00145,FGSG_00231,FGSG_00531,FGSG_00578,FGSG_00805,FGSG_00979,FGSG_01255,FGSG_01284,FGSG_01745,FGSG_01767,FGSG_02033,FGSG_02034,FGSG_02271,FGSG_02273,FGSG_02291,FGSG_02330,FGSG_02367,FGSG_02392,FGSG_02432,FGSG_02433,FGSG_02668,FGSG_02792,FGSG_02829,FGSG_02881,FGSG_02982,FGSG_03026,FGSG_03065,FGSG_03067,FGSG_03071,FGSG_03125,FGSG_03175,FGSG_03256,FGSG_03258,FGSG_03370,FGSG_03593,FGSG_03626,FGSG_03657,FGSG_03686,FGSG_03692,FGSG_03775,FGSG_03898,FGSG_03984,FGSG_04143,FGSG_04194,FGSG_04196,FGSG_04510,FGSG_04686,FGSG_04732,FGSG_04886,FGSG_04911,FGSG_04922,FGSG_05284,FGSG_05334,FGSG_05678,FGSG_05695,FGSG_05831,FGSG_06068,FGSG_06538,FGSG_06548,FGSG_06554,FGSG_06598,FGSG_06733,FGSG_07483,FGSG_07556,FGSG_07596,FGSG_07628,FGSG_07758,FGSG_07783,FGSG_08066,FGSG_08125,FGSG_08131,FGSG_08402,FGSG_08579,FGSG_08980,FGSG_09040,FGSG_09059,FGSG_09240,FGSG_09373,FGSG_09627,FGSG_09639,FGSG_10609,FGSG_10655,FGSG_10677,FGSG_10960,FGSG_10998,FGSG_11032,FGSG_11081,FGSG_11215,FGSG_11232,FGSG_11261,FGSG_11282,FGSG_11399,FGSG_11420,FGSG_11465,FGSG_11528,FGSG_11585,FGSG_12082,FGSG_12172,FGSG_12206,FGSG_12368,FGSG_12369,FGSG_12599,FGSG_13433,FGSG_13459,FGSG_13561"
low_light_vs_dark_light,GO:0042744,hydrogen peroxide catabolic process,BP,5,7,272,6052,0.31,15.89,3.4489321372252825e-06,5.86318463328298e-05,"FGSG_02881,FGSG_05695,FGSG_06554,FGSG_06733,FGSG_12369"
low_light_vs_dark_light,GO:0098869,cellular oxidant detoxification,BP,9,37,272,6052,1.66,5.41,2.6877808045081927e-05,0.0003046151578442,"FGSG_02668,FGSG_02881,FGSG_03708,FGSG_05695,FGSG_06554,FGSG_06733,FGSG_08911,FGSG_10960,FGSG_12369"
low_light_vs_dark_light,GO:0006979,response to oxidative stress,BP,6,17,272,6052,0.76,7.85,6.347068059933285e-05,0.0005395007850943,"FGSG_02668,FGSG_02881,FGSG_06554,FGSG_06733,FGSG_10960,FGSG_12369"
low_light_vs_dark_light,GO:0035434,copper ion transmembrane transport,BP,3,5,272,6052,0.22,13.35,0.0008394390643264,0.0057081856374197,"FGSG_00773,FGSG_03693,FGSG_08697"
low_light_vs_dark_light,GO:0042819,vitamin B6 biosynthetic process,BP,2,2,272,6052,0.09,22.25,0.002012853293819,0.0110452359026172,"FGSG_05035,FGSG_05036"
low_light_vs_dark_light,GO:0008152,metabolic process,BP,19,207,272,6052,9.3,2.04,0.0022740191564211,0.0110452359026172,"FGSG_01496,FGSG_01571,FGSG_01746,FGSG_02071,FGSG_03080,FGSG_03081,FGSG_03244,FGSG_03245,FGSG_03257,FGSG_03304,FGSG_03372,FGSG_03514,FGSG_03914,FGSG_03922,FGSG_05048,FGSG_09031,FGSG_11659,FGSG_11660,FGSG_13394"
low_light_vs_dark_light,GO:0006629,lipid metabolic process,BP,6,34,272,6052,1.53,3.93,0.0036218899098324,0.0153930321167878,"FGSG_02289,FGSG_03062,FGSG_07890,FGSG_10184,FGSG_11429,FGSG_12338"
low_light_vs_dark_light,GO:0045493,xylan catabolic process,BP,4,17,272,6052,0.76,5.24,0.0059715275327595,0.0209546484622981,"FGSG_05663,FGSG_06549,FGSG_11487,FGSG_12047"
low_light_vs_dark_light,GO:0006855,xenobiotic transmembrane transport,BP,3,9,272,6052,0.4,7.42,0.0061631319006759,0.0209546484622981,"FGSG_02207,FGSG_03080,FGSG_03081"
low_light_vs_dark_light,GO:0003333,amino acid transmembrane transport,BP,7,52,272,6052,2.34,3.0,0.0080913946687694,0.0250097653398327,"FGSG_02208,FGSG_02264,FGSG_05859,FGSG_06508,FGSG_08221,FGSG_09053,FGSG_12511"
low_light_vs_dark_light,GO:0000271,polysaccharide biosynthetic process,BP,2,5,272,6052,0.22,8.9,0.0183911497414324,0.0480999300929773,"FGSG_04143,FGSG_06548"
low_light_vs_dark_light,GO:0042823,pyridoxal 5'-phosphate biosynthetic process,BP,2,5,272,6052,0.22,8.9,0.0183911497414324,0.0480999300929773,"FGSG_05035,FGSG_05036"
low_light_vs_dark_light,GO:0020037,heme binding,MF,24,151,307,6112,7.58,3.16,3.7739608566594436e-07,2.415334948262044e-05,"FGSG_01284,FGSG_01745,FGSG_01767,FGSG_02367,FGSG_02668,FGSG_02881,FGSG_02982,FGSG_03686,FGSG_05334,FGSG_05695,FGSG_06068,FGSG_06554,FGSG_06733,FGSG_07596,FGSG_07925,FGSG_08402,FGSG_09040,FGSG_10960,FGSG_11282,FGSG_11465,FGSG_11585,FGSG_12369,FGSG_12599,FGSG_13459"
low_light_vs_dark_light,GO:0016491,oxidoreductase activity,MF,40,358,307,6112,17.98,2.22,1.045138747361514e-06,3.3444439915568444e-05,"FGSG_00145,FGSG_00231,FGSG_00531,FGSG_00578,FGSG_02034,FGSG_02291,FGSG_02330,FGSG_02432,FGSG_02433,FGSG_02792,FGSG_02829,FGSG_03071,FGSG_03175,FGSG_03256,FGSG_03258,FGSG_03692,FGSG_03775,FGSG_04510,FGSG_04686,FGSG_05678,FGSG_06598,FGSG_07483,FGSG_07556,FGSG_07628,FGSG_07758,FGSG_07783,FGSG_08066,FGSG_08125,FGSG_08980,FGSG_09059,FGSG_09627,FGSG_10655,FGSG_11081,FGSG_11215,FGSG_11232,FGSG_11420,FGSG_12206,FGSG_12368,FGSG_13433,FGSG_13561"
low_light_vs_dark_light,GO:0004096,catalase activity,MF,5,8,307,6112,0.4,12.44,1.5299955996106202e-05,0.0003263990612502,"FGSG_02881,FGSG_05695,FGSG_06554,FGSG_06733,FGSG_12369"
low_light_vs_dark_light,GO:0004497,monooxygenase activity,MF,18,131,307,6112,6.58,2.74,8.413854050261811e-05,0.0013462166480418,"FGSG_01284,FGSG_01745,FGSG_01767,FGSG_02367,FGSG_02982,FGSG_03370,FGSG_03657,FGSG_03686,FGSG_03984,FGSG_05334,FGSG_06068,FGSG_06538,FGSG_11282,FGSG_11465,FGSG_11528,FGSG_11585,FGSG_12599,FGSG_13459"
low_light_vs_dark_light,GO:0005375,copper ion transmembrane transporter activity,MF,3,3,307,6112,0.15,19.91,0.0001255517590432,0.0016070625157535,"FGSG_00773,FGSG_03693,FGSG_08697"
low_light_vs_dark_light,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",MF,10,56,307,6112,2.81,3.56,0.0003996474994579,0.0042629066608846,"FGSG_02033,FGSG_03593,FGSG_03626,FGSG_03898,FGSG_04732,FGSG_10609,FGSG_10998,FGSG_11399,FGSG_12082,FGSG_12172"
low_light_vs_dark_light,GO:0071949,FAD binding,MF,8,39,307,6112,1.96,4.08,0.0005803570685655,0.0053061217697421,"FGSG_03370,FGSG_03657,FGSG_03775,FGSG_07483,FGSG_07628,FGSG_11081,FGSG_11215,FGSG_13561"
low_light_vs_dark_light,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF,14,114,307,6112,5.73,2.44,0.001592580382969,0.0127406430637526,"FGSG_01284,FGSG_01745,FGSG_01767,FGSG_02367,FGSG_02668,FGSG_02982,FGSG_05334,FGSG_06068,FGSG_10960,FGSG_11282,FGSG_11465,FGSG_11585,FGSG_12599,FGSG_13459"
low_light_vs_dark_light,GO:0005506,iron ion binding,MF,16,145,307,6112,7.28,2.2,0.0023623382537278,0.016798849804287,"FGSG_01284,FGSG_01745,FGSG_01767,FGSG_02367,FGSG_02668,FGSG_02982,FGSG_03686,FGSG_05334,FGSG_06068,FGSG_07596,FGSG_10960,FGSG_11282,FGSG_11465,FGSG_11585,FGSG_12599,FGSG_13459"
low_light_vs_dark_light,GO:0003824,catalytic activity,MF,15,138,307,6112,6.93,2.16,0.0037026431967068,0.0205990725645282,"FGSG_01746,FGSG_03173,FGSG_03244,FGSG_03245,FGSG_03257,FGSG_03372,FGSG_03914,FGSG_05035,FGSG_06738,FGSG_08155,FGSG_08909,FGSG_11659,FGSG_11660,FGSG_12230,FGSG_13788"
low_light_vs_dark_light,GO:0015238,GO:0015238,MF,3,7,307,6112,0.35,8.53,0.0037762840683795,0.0205990725645282,"FGSG_02207,FGSG_03080,FGSG_03081"
low_light_vs_dark_light,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",MF,6,31,307,6112,1.56,3.85,0.003877882976915,0.0205990725645282,"FGSG_01713,FGSG_03544,FGSG_05663,FGSG_06549,FGSG_07205,FGSG_08114"
low_light_vs_dark_light,GO:0004601,peroxidase activity,MF,4,14,307,6112,0.7,5.69,0.0041841866146697,0.0205990725645282,"FGSG_02668,FGSG_03708,FGSG_08911,FGSG_10960"
low_light_vs_dark_light,GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",MF,5,23,307,6112,1.16,4.33,0.0049266833890851,0.0225219812072461,"FGSG_00066,FGSG_02273,FGSG_02392,FGSG_04194,FGSG_05831"
low_light_vs_dark_light,GO:0050660,flavin adenine dinucleotide binding,MF,13,117,307,6112,5.88,2.21,0.005567215270534,0.023275197937779,"FGSG_02033,FGSG_02433,FGSG_03593,FGSG_03626,FGSG_03898,FGSG_04732,FGSG_08402,FGSG_10609,FGSG_10998,FGSG_11261,FGSG_11399,FGSG_12082,FGSG_12172"
low_light_vs_dark_light,GO:0015297,antiporter activity,MF,3,8,307,6112,0.4,7.47,0.0058187994844447,0.023275197937779,"FGSG_02207,FGSG_03080,FGSG_03081"
low_light_vs_dark_light,GO:0008061,chitin binding,MF,3,9,307,6112,0.45,6.64,0.0084065210687999,0.0316480793178351,"FGSG_06208,FGSG_06549,FGSG_10443"
low_light_vs_dark_light,GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",MF,2,4,307,6112,0.2,9.95,0.0141052390824884,0.0460988673505782,"FGSG_02206,FGSG_05446"
low_light_vs_dark_light,GO:0031176,"endo-1,4-beta-xylanase activity",MF,2,4,307,6112,0.2,9.95,0.0141052390824884,0.0460988673505782,"FGSG_11487,FGSG_12047"
low_light_vs_dark_light,GO:0015171,amino acid transmembrane transporter activity,MF,7,52,307,6112,2.61,2.68,0.0144058960470557,0.0460988673505782,"FGSG_02208,FGSG_02264,FGSG_05859,FGSG_06508,FGSG_08221,FGSG_09053,FGSG_12511"
low_light_vs_dark_light,GO:0016021,GO:0016021,CC,184,2428,238,5718,101.06,1.82,5.23986970065933e-29,6.81183061085713e-28,"FGSG_00059,FGSG_00160,FGSG_00262,FGSG_00773,FGSG_01031,FGSG_01149,FGSG_01150,FGSG_01268,FGSG_01284,FGSG_01579,FGSG_01745,FGSG_01767,FGSG_01799,FGSG_01824,FGSG_01994,FGSG_02071,FGSG_02207,FGSG_02208,FGSG_02264,FGSG_02281,FGSG_02289,FGSG_02367,FGSG_02442,FGSG_02578,FGSG_02641,FGSG_02681,FGSG_02870,FGSG_02883,FGSG_02965,FGSG_02966,FGSG_02968,FGSG_02981,FGSG_02982,FGSG_02986,FGSG_03032,FGSG_03064,FGSG_03065,FGSG_03066,FGSG_03080,FGSG_03081,FGSG_03083,FGSG_03091,FGSG_03245,FGSG_03248,FGSG_03270,FGSG_03288,FGSG_03369,FGSG_03420,FGSG_03448,FGSG_03516,FGSG_03588,FGSG_03627,FGSG_03657,FGSG_03692,FGSG_03693,FGSG_03891,FGSG_04058,FGSG_04172,FGSG_04215,FGSG_04378,FGSG_04383,FGSG_04438,FGSG_04440,FGSG_04475,FGSG_04825,FGSG_05021,FGSG_05296,FGSG_05324,FGSG_05334,FGSG_05410,FGSG_05440,FGSG_05612,FGSG_05692,FGSG_05754,FGSG_05859,FGSG_05928,FGSG_05968,FGSG_06068,FGSG_06080,FGSG_06091,FGSG_06439,FGSG_06508,FGSG_06538,FGSG_06541,FGSG_06546,FGSG_06550,FGSG_06564,FGSG_06658,FGSG_06741,FGSG_06748,FGSG_07205,FGSG_07208,FGSG_07366,FGSG_07483,FGSG_07489,FGSG_07543,FGSG_07577,FGSG_07582,FGSG_07596,FGSG_07630,FGSG_07666,FGSG_07672,FGSG_07673,FGSG_07720,FGSG_07773,FGSG_07890,FGSG_07995,FGSG_08009,FGSG_08155,FGSG_08221,FGSG_08222,FGSG_08291,FGSG_08312,FGSG_08356,FGSG_08404,FGSG_08440,FGSG_08504,FGSG_08579,FGSG_08695,FGSG_08697,FGSG_08730,FGSG_08749,FGSG_08985,FGSG_09008,FGSG_09044,FGSG_09050,FGSG_09053,FGSG_09060,FGSG_09246,FGSG_09297,FGSG_09352,FGSG_09443,FGSG_09595,FGSG_09639,FGSG_09804,FGSG_10184,FGSG_10224,FGSG_10303,FGSG_10472,FGSG_10498,FGSG_10529,FGSG_10630,FGSG_10655,FGSG_10973,FGSG_11014,FGSG_11079,FGSG_11080,FGSG_11215,FGSG_11232,FGSG_11233,FGSG_11261,FGSG_11282,FGSG_11293,FGSG_11307,FGSG_11324,FGSG_11465,FGSG_11497,FGSG_11577,FGSG_11912,FGSG_12110,FGSG_12184,FGSG_12232,FGSG_12321,FGSG_12338,FGSG_12368,FGSG_12471,FGSG_12490,FGSG_12511,FGSG_12599,FGSG_12607,FGSG_12704,FGSG_12786,FGSG_12980,FGSG_13012,FGSG_13025,FGSG_13106,FGSG_13107,FGSG_13350,FGSG_13421,FGSG_13459,FGSG_13493,FGSG_13761,FGSG_13938,FGSG_13993"
low_light_vs_control,GO:0055114,obsolete oxidation-reduction process,BP,240,965,810,6107,127.99,1.88,4.12118476753073e-27,5.151480959413412e-25,"FGSG_00012,FGSG_00043,FGSG_00048,FGSG_00066,FGSG_00162,FGSG_00231,FGSG_00236,FGSG_00489,FGSG_00578,FGSG_00665,FGSG_00712,FGSG_00805,FGSG_00871,FGSG_00979,FGSG_01141,FGSG_01255,FGSG_01284,FGSG_01403,FGSG_01523,FGSG_01745,FGSG_01790,FGSG_01868,FGSG_01947,FGSG_02033,FGSG_02034,FGSG_02051,FGSG_02137,FGSG_02165,FGSG_02220,FGSG_02266,FGSG_02267,FGSG_02271,FGSG_02273,FGSG_02291,FGSG_02327,FGSG_02328,FGSG_02330,FGSG_02347,FGSG_02367,FGSG_02379,FGSG_02387,FGSG_02419,FGSG_02432,FGSG_02469,FGSG_02502,FGSG_02522,FGSG_02657,FGSG_02668,FGSG_02691,FGSG_02692,FGSG_02695,FGSG_02792,FGSG_02908,FGSG_02924,FGSG_02982,FGSG_03026,FGSG_03061,FGSG_03065,FGSG_03067,FGSG_03071,FGSG_03163,FGSG_03180,FGSG_03199,FGSG_03258,FGSG_03264,FGSG_03278,FGSG_03340,FGSG_03370,FGSG_03430,FGSG_03443,FGSG_03498,FGSG_03546,FGSG_03547,FGSG_03548,FGSG_03577,FGSG_03603,FGSG_03638,FGSG_03655,FGSG_03657,FGSG_03686,FGSG_03692,FGSG_03741,FGSG_03824,FGSG_03851,FGSG_03860,FGSG_03898,FGSG_03913,FGSG_03920,FGSG_03925,FGSG_03955,FGSG_03964,FGSG_03984,FGSG_04064,FGSG_04117,FGSG_04126,FGSG_04143,FGSG_04194,FGSG_04196,FGSG_04223,FGSG_04368,FGSG_04458,FGSG_04510,FGSG_04567,FGSG_04590,FGSG_04595,FGSG_04663,FGSG_04667,FGSG_04694,FGSG_04727,FGSG_04728,FGSG_04780,FGSG_04793,FGSG_04826,FGSG_04828,FGSG_04852,FGSG_04886,FGSG_04911,FGSG_04922,FGSG_05130,FGSG_05159,FGSG_05164,FGSG_05284,FGSG_05322,FGSG_05450,FGSG_05683,FGSG_05724,FGSG_05831,FGSG_05919,FGSG_06001,FGSG_06060,FGSG_06184,FGSG_06257,FGSG_06401,FGSG_06438,FGSG_06554,FGSG_06563,FGSG_06596,FGSG_06618,FGSG_06733,FGSG_06752,FGSG_06813,FGSG_07174,FGSG_07239,FGSG_07263,FGSG_07389,FGSG_07530,FGSG_07556,FGSG_07590,FGSG_07596,FGSG_07628,FGSG_07683,FGSG_07783,FGSG_08007,FGSG_08024,FGSG_08054,FGSG_08191,FGSG_08352,FGSG_08358,FGSG_08402,FGSG_08425,FGSG_08462,FGSG_08510,FGSG_08511,FGSG_08579,FGSG_08596,FGSG_08618,FGSG_08760,FGSG_08795,FGSG_08980,FGSG_09012,FGSG_09029,FGSG_09054,FGSG_09086,FGSG_09103,FGSG_09104,FGSG_09121,FGSG_09125,FGSG_09240,FGSG_09351,FGSG_09373,FGSG_09477,FGSG_09483,FGSG_09639,FGSG_09678,FGSG_09820,FGSG_10444,FGSG_10451,FGSG_10609,FGSG_10624,FGSG_10631,FGSG_10655,FGSG_10673,FGSG_10677,FGSG_10680,FGSG_10739,FGSG_10855,FGSG_10960,FGSG_10991,FGSG_11032,FGSG_11192,FGSG_11232,FGSG_11260,FGSG_11270,FGSG_11282,FGSG_11387,FGSG_11399,FGSG_11440,FGSG_11482,FGSG_11528,FGSG_11565,FGSG_11566,FGSG_11568,FGSG_11585,FGSG_11655,FGSG_12082,FGSG_12129,FGSG_12154,FGSG_12180,FGSG_12206,FGSG_12222,FGSG_12223,FGSG_12342,FGSG_12368,FGSG_12371,FGSG_12386,FGSG_12594,FGSG_12599,FGSG_12741,FGSG_13004,FGSG_13110,FGSG_13196,FGSG_13347,FGSG_13433,FGSG_13459,FGSG_13561,FGSG_13617,FGSG_13802,FGSG_13840,FGSG_13865,FGSG_13875"
